simulations	assembly	seed	clusterer	adj_rand_index	purity	adj_mutual_info	homogeneity	completeness	v_measure	n_clusters	n_singletons	n_pairs	st	c	runtime
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	49444	ppanggolin	-0.00024848068635907063	1.0	-0.0006261699841454585	0.747228351710076	0.7482906013003107	0.7477590992534742	1513	1015	3	aa	0.85	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	49444	mmseqs2	-0.00024060372301701034	1.0	-0.0006050298763715121	0.7480850402397168	0.7485063593007858	0.7482956404655703	1519	1019	3	nt	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panaroo	0.0005497771167991975	0.9997971190910935	0.0013578545853808227	0.7600996563723765	0.7601082088788126	0.7601039326015369	1541	1041	3	aa	0.85	26.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panta	1.0	1.0	1.0	1.0	1.0	1.0	1532	1036	3	aa	0.6	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	diamond	0.000506286756577679	1.0	0.0012635577747759997	0.7574568285060571	0.759472529023424	0.7584633395301362	1519	1015	10	aa	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	diamond	0.0005287453855828832	0.9823493609251369	0.0013000428941664967	0.7659594671947032	0.7614746819119971	0.7637104905382409	1600	1082	20	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	diamond	0.0005102318507288767	1.0	0.0012732022529842975	0.7580687218552409	0.7596200073614392	0.7588435717953359	1528	1028	6	aa	0.7	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panta	0.9997901643234344	0.9997957516339869	0.9998218331554443	1.0	0.9999143513916346	0.9999571738618177	1533	1037	3	aa	0.8	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005490668910047143	1.0	0.0013560847937649312	0.7599736096963335	0.7600779671637935	0.7600257848477899	1539	1038	4	nt	0.7	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.0005109233521119372	0.9993913572732805	0.0012748684155104084	0.7581663067002222	0.7596435105100122	0.7589041897630493	1529	1029	5	aa	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panx	0.9988468304481269	1.0	0.9993465229948881	0.9996838142166716	1.0	0.9998418821110215	1479	1000	3	aa	0.5	736.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	ppanggolin	0.0005083565861461512	1.0	0.0012684876711939479	0.7577305848337595	0.7595385320491257	0.758633481284761	1523	1021	8	aa	0.6	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panx	0.9971203595710569	0.99774312679524	0.9977514900874601	0.9996939290326052	0.9992250205071161	0.9994594197713313	1530	1034	6	aa	0.9	795.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panaroo	0.000525572441897717	0.9855954554676405	0.0012926808683523842	0.7655870311608503	0.7613863339193796	0.7634809044899805	1599	1086	17	aa	0.95	28.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.0005355372703495251	1.0	0.0013266374424153395	0.759071247451941	0.7598612452625388	0.7594660409180438	1533	1034	3	nt	0.8	15.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panta	0.9885059769169364	0.9904003267973857	0.9921907513714133	1.0	0.9962876234628568	0.9981403598892711	1569	1064	12	aa	0.95	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005327259692721521	1.0	0.0013200098290174992	0.7587027140437744	0.7597726213091008	0.7592372907517916	1527	1025	6	aa	0.5	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.0005052037445151411	1.0	0.0012610520469580138	0.7573421178471083	0.7594448613527568	0.7583920320682187	1518	1015	8	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panaroo	0.0005496756348690971	0.9997971190910935	0.0013575362172881288	0.7600586102509124	0.760098361736232	0.7600784854738296	1540	1039	4	aa	0.8	26.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.000557918530634423	0.9947250963684318	0.0013764441420789208	0.7609530520138396	0.760312759226941	0.7606327708724554	1547	1041	6	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.0005135936765215518	0.9993913572732805	0.0012813125147067	0.7585505607874025	0.7597360128091899	0.7591428240080298	1535	1038	3	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panta	0.9996502250591379	0.9995915032679739	0.9996665031873191	1.0	0.999839717684449	0.9999198524191046	1534	1038	3	aa	0.85	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005491683307338373	1.0	0.0013564029822396154	0.7600146558177978	0.7600878159806661	0.7600512341386896	1540	1040	3	nt	0.85	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005296678621703222	0.985392574558734	0.0013014942984706892	0.7658302783200827	0.7614440435841102	0.7636308624584719	1600	1088	16	aa	0.95	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	diamond	0.0005429933476173766	0.9959423818218706	0.001345006599686411	0.7603097482935139	0.760158598186653	0.76023416572715	1550	1052	4	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005705246645950632	0.9933049300060864	0.0014059104122701816	0.7625237888361907	0.7606883385736884	0.7616049578584178	1565	1058	8	nt	0.95	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.1	0.7801190891299761	0.7965104483668087	0.813125693319714	1.0	0.9296068467563053	0.9635194322812306	2492	2006	80	nt	0.9	160.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.2	0.9301520389685138	0.9338608236964901	0.944118714080011	1.0000000000000002	0.9751950373379298	0.9874417653987726	1839	1320	38	nt	0.9	160.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.3	0.9704859473582602	0.9720024345709068	0.9771093338731827	1.0	0.9893613276410103	0.9946522171657951	1663	1147	26	nt	0.9	160.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.4	0.9895004969692739	0.9894501927368634	0.9915129567588369	1.0	0.9959729154132916	0.9979823951739974	1588	1081	13	nt	0.9	160.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.5	0.9963395560198564	0.99655102454859	0.9969549686201544	0.9999107551513632	0.9986319421826728	0.9992709395282463	1557	1055	4	nt	0.9	160.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.6	0.9986095588395695	0.9989855954554676	0.9988753376114202	0.9998145029008599	0.9996454239188024	0.9997299562609753	1544	1042	4	nt	0.9	160.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.7	0.9966016686061435	0.9991884763643741	0.9983699771726098	0.9994861339291461	0.9997302986314339	0.9996082013703482	1542	1041	4	nt	0.9	160.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	hdbscan_dist	0.9384316244732488	0.9728139582065327	0.9520515999289815	0.985565247406228	0.991083048947011	0.988316446722117	1400	755	126	nt	0.9	0.216
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	hdbscan_tsne	0.5845758208555963	0.7108947048082775	0.7183656630367304	0.9680598044831443	0.9168449117300085	0.9417565761879589	1723	408	612	nt	0.9	11.396
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	hdbscan_umap	0.7567775976046505	0.996956786366403	0.840479228216486	0.9099766968159911	0.9992070018108143	0.9525066525522959	590	34	40	nt	0.9	6.536
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panx	0.9859590477148025	0.9900548000811853	0.9908050934913019	0.9993450631325939	0.9962745693792339	0.9978074540993846	1573	1065	14	aa	0.95	705.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	diamond	0.0005311219461901259	0.9995942381821871	0.0013174362263618188	0.758934390333092	0.7598283418529964	0.7593811030008235	1534	1036	3	aa	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panta	1.0	1.0	1.0	1.0	1.0	1.0	1532	1036	3	aa	0.7	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005490668910047143	1.0	0.0013560847937595449	0.7599736096963335	0.7600779671637936	0.7600257848477899	1539	1038	4	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panta	1.0	1.0	1.0	1.0	1.0	1.0	1532	1036	3	aa	0.5	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panaroo	0.0005490668910047143	1.0	0.0013560847937886358	0.7599736096963335	0.7600779671637936	0.7600257848477899	1539	1038	4	aa	0.7	32.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.000605097806815082	0.9807263136538852	0.001483850445216345	0.7659503537269722	0.7615035948658704	0.7637205015433846	1592	1068	20	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.000511417484445935	0.9995942381821871	0.0012761617451693557	0.7582748112291042	0.7596696382507301	0.7589715838922165	1531	1032	5	aa	0.8	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	ppanggolin	0.0005330269205559675	0.9991884763643741	0.0013218231915184363	0.7591406882533765	0.759877936884666	0.7595091336589225	1536	1037	4	aa	0.9	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.00048613901427343325	0.9983769527287483	0.0012191682275648939	0.7561860857350451	0.7591656761353825	0.7576729515959089	1508	1002	10	aa	0.5	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panaroo	0.0005532316936710006	0.9983769527287483	0.001366073262851419	0.7605753249309742	0.7602222648917789	0.7603987539291339	1546	1043	6	aa	0.9	27.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	ppanggolin	0.0004806137787158788	1.0	0.001206609877538681	0.7557290188867262	0.7590551142802097	0.7573884149375587	1508	1008	9	aa	0.5	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.000539966018539484	0.9989855954554676	0.001336381565508668	0.7593986979546705	0.7599399348620309	0.7596692200054214	1535	1034	4	nt	0.85	13.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	embed_hdbscan_raw	0.9054561159651994	0.963481436396835	0.9249020952665166	0.9745338114024088	0.9881903897597725	0.9813145895420153	1263	555	160	aa	0.9	11.599
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	embed_hdbscan_tsne	0.6596223310278849	0.7804828565631974	0.7662899893757024	0.960949236011132	0.9349741604723972	0.9477837626378013	1426	260	427	aa	0.9	12.948
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	embed_hdbscan_umap	0.7287616620947248	0.9955366200040576	0.8272606888119746	0.9014729494647689	0.9987620567521778	0.9476269768404554	532	7	14	aa	0.9	12.988
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	diamond	0.00047510982116275995	1.0	0.0011944842840609388	0.755419701048836	0.7589802344523341	0.7571957821329618	1506	1005	10	aa	0.5	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005556751312731651	0.9975654290931223	0.0013716371568930903	0.7608262883871665	0.7602823973233416	0.7605542456177942	1548	1045	5	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panaroo	0.0005489654583065283	1.0	0.001355766659532897	0.7599325635748694	0.7600681175382654	0.7600003345122026	1538	1036	5	aa	0.6	32.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panx	0.9988639459095157	1.0	0.9993568707513537	0.9996895308907213	1.0	0.9998447413438524	1501	1013	3	aa	0.6	743.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panaroo	0.0005309215676081234	1.0	0.0013167691869928853	0.75883324592887	0.7598040187570234	0.7593183220648093	1531	1030	6	aa	0.5	33.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panx	0.9988668462213462	1.0	0.9993588457440469	0.9996909953921137	1.0	0.9998454738214062	1509	1019	3	aa	0.7	742.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	diamond	0.0005110221650567262	0.9997971190910935	0.0012752537982137079	0.7582358146527481	0.7596602485829232	0.7589473632545432	1531	1033	4	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panx	0.9986602671601491	0.9997942810121374	0.9991823460485391	0.9996931002831263	0.999913639593502	0.9998033577765258	1521	1028	3	aa	0.85	729.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panta	0.9989849797289433	0.9989787581699346	0.9991508882021211	1.0	0.9995922169486758	0.9997960668941058	1537	1041	4	aa	0.9	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005491683307338373	1.0	0.0013564029822396154	0.7600146558177978	0.7600878159806661	0.7600512341386896	1540	1040	3	nt	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	panx	0.9986583710323714	0.9997937293729373	0.9991806907117856	0.9996921071870501	0.9999133600782156	0.9998027213920077	1516	1025	3	aa	0.8	736.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005499801017682997	0.9997971190910935	0.0013582795114446518	0.7601076114301146	0.760110117238153	0.7601088643320686	1541	1041	3	aa	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	ppanggolin	0.0005117140449978285	1.0	0.0012767113319698325	0.7582574776283647	0.7596654647248542	0.7589608181699222	1531	1033	4	aa	0.8	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005490668910047143	1.0	0.0013560847937649312	0.7599736096963335	0.7600779671637935	0.7600257848477899	1539	1038	4	nt	0.5	3.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.1	0.8292648323437198	0.8468249137756138	0.8626360098589129	1.0	0.9451145601105637	0.9717829268182968	2229	1688	82	aa	0.9	157.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.2	0.948712627713978	0.952728748224792	0.9601213356872641	1.0	0.981904062120417	0.99086941783639	1751	1232	30	aa	0.9	157.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.3	0.9855107227056141	0.9866098600121729	0.9890288531301868	1.0	0.9948129355785219	0.9973997238894113	1600	1091	17	aa	0.9	157.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.4	0.9954647093795451	0.9953337390951511	0.9961028270298258	0.9999037477494968	0.9982333652088042	0.9990678582843634	1562	1059	6	aa	0.9	157.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.5	0.9952132698080121	0.9983769527287483	0.9974312316009663	0.9993735265977702	0.9993923115158974	0.999382918968561	1545	1044	4	aa	0.9	157.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.6	0.9964663840343824	0.9997971190910935	0.9985207322408383	0.9993735265977702	0.9999149533949939	0.9996441666845565	1539	1039	3	aa	0.9	157.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	connected_components_t0.7	0.9916566924659546	0.9997971190910935	0.997029750807593	0.9986543227520963	0.999914892151941	0.9992842099088163	1535	1036	3	aa	0.9	157.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	hdbscan_dist	0.9619387373077047	0.9963481436396835	0.9718498130377852	0.9870040768888005	0.99912248649923	0.9930263112777806	1408	903	10	aa	0.9	0.207
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	hdbscan_tsne	0.7862273856911026	0.9947250963684318	0.8586255488500827	0.9229323735111539	0.9984381455248369	0.9592016514499787	744	230	9	aa	0.9	12.782
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	hdbscan_umap	0.18130625152355212	0.985798336376547	0.7513071664270793	0.8526796960892017	0.9942400282560038	0.9180347948621435	594	126	3	aa	0.9	7.535
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.0005476474727129203	0.99655102454859	0.0013536053252486669	0.7600813718240683	0.7601038224362099	0.76009259696436	1540	1037	4	nt	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005490668910047143	1.0	0.0013560847937595449	0.7599736096963335	0.7600779671637936	0.7600257848477899	1539	1038	4	aa	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005503861561626022	0.9993913572732805	0.001359349191174107	0.760199290762466	0.7601321082388186	0.7601656980162647	1542	1041	4	nt	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005489654583065283	1.0	0.0013557666595043474	0.7599325635748694	0.7600681175382654	0.7600003345122026	1538	1036	5	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	ppanggolin	0.0005622109261782624	0.9933049300060864	0.0013883573107661615	0.7621194803175907	0.760591776781709	0.7613548621935589	1565	1060	11	aa	0.95	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	ppanggolin	0.0005105281679220233	1.0	0.0012738207175272591	0.7580761673285402	0.7596218007533436	0.7588481969994046	1528	1028	6	aa	0.7	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	cdhit	0.0005882413334305295	0.9630756745790221	0.001433635655485054	0.7717227332460962	0.7628335322717738	0.7672523865886127	1644	1096	38	aa	0.95	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	ppanggolin	0.0005118129120445404	1.0	0.0012770216714308817	0.7582985237498289	0.7596753474366529	0.7589863111940004	1532	1035	3	aa	0.85	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	53144	mmseqs2	0.0005490668910047143	1.0	0.0013560847937649312	0.7599736096963335	0.7600779671637935	0.7600257848477899	1539	1038	4	nt	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panaroo	0.0004321038104052738	0.9961870359221353	0.00107531026548647	0.7580735908300217	0.7573341265418678	0.7577036782699988	1539	1033	0	aa	0.85	26.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panta	1.0	1.0	1.0	1.0	1.0	1.0	1522	1025	0	aa	0.6	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	diamond	0.0005063218436134027	1.0	0.0012744341387834733	0.7536853351789268	0.7563272951131984	0.7550040039229131	1506	1005	7	aa	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	diamond	0.0005602485000483896	0.9474212321894441	0.0013686694920738817	0.7713828530625878	0.7605183416514336	0.7659120708487052	1640	1060	36	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	diamond	0.0004668239982686943	1.0	0.001168267148418828	0.7553596755993744	0.756705216365192	0.7560318473042893	1518	1017	4	aa	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panta	1.0	1.0	1.0	1.0	1.0	1.0	1522	1025	0	aa	0.8	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	mmseqs2	0.00048278584170989954	1.0	0.0012042580822247738	0.7566331766253944	0.7570152089614279	0.7568241445825098	1529	1029	1	nt	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	cdhit	0.00046816334320090466	1.0	0.0011713894090523626	0.7555059459880716	0.75674086135635	0.7561228994502943	1520	1020	3	aa	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panx	0.9996450700355353	1.0	0.9997873276608257	0.9998959874597784	1.0	0.9999479910250963	1462	987	0	aa	0.5	804.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	ppanggolin	0.0004440569558231649	1.0	0.001117753994030265	0.7540179941917313	0.7563777706998109	0.7551960390397918	1511	1012	5	aa	0.6	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panx	0.9941091963630825	0.9939479523905588	0.9962833028221851	0.9998122297516406	0.9983854456206459	0.9990983282988635	1533	1026	4	aa	0.9	776.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panaroo	0.0005695696030897542	0.9452137266706803	0.0013905119120867608	0.7725966001692287	0.7608045753666025	0.7666552467798023	1650	1050	44	aa	0.95	28.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	cdhit	0.00047950207703756494	0.9997993176801124	0.0011968390707113713	0.7563581678586121	0.7569483338735417	0.7566531357882903	1526	1025	2	nt	0.8	16.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panta	0.9615576889506862	0.9571370804690659	0.9760654573915838	1.0	0.9887472827630321	0.9943418063549361	1603	1035	33	aa	0.95	8.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	mmseqs2	0.00046510382197461714	1.0	0.001163824832587642	0.755003377745051	0.7566183455339371	0.7558099989498016	1514	1014	3	aa	0.5	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	cdhit	0.0005036353765647724	0.9995986353602248	0.0012690334666185794	0.7537239733281752	0.7563367428126677	0.7550280977095281	1509	1010	5	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panaroo	0.0004958010615187214	0.9977924944812362	0.0012335703764011015	0.7576991877582977	0.7572740881306743	0.757486578303271	1536	1033	0	aa	0.8	26.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	cdhit	0.00045833474569891046	0.9853501906482038	0.0011357992981107005	0.7607439136948199	0.7579797682929649	0.7593593255594215	1557	1034	10	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	cdhit	0.0004291448138579974	0.9957856712823601	0.0010683886365828643	0.7577361870591457	0.7572523024467391	0.7574941674770028	1535	1029	2	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panta	0.9990471849818587	0.9991912656692277	0.999561792478224	1.0	0.999786831526943	0.999893404402061	1523	1025	0	aa	0.85	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	mmseqs2	0.000490250387869915	0.9993979530403372	0.0012210206305437613	0.757221623848999	0.7571581807073283	0.7571899009492262	1533	1032	0	nt	0.85	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	mmseqs2	0.0005631746611371375	0.9496287377082079	0.001374861718570386	0.7715415504287051	0.7605558056167	0.7660092919521639	1641	1064	31	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	diamond	0.00044998871703331734	0.9875576961669676	0.0011181344270531255	0.7605482203827731	0.7579325694370888	0.7592381421221726	1565	1051	9	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	mmseqs2	0.0005087510322815718	0.9678908288179812	0.0012521223162240873	0.7662391915350703	0.7592976882780734	0.7627526472803481	1603	1056	19	nt	0.95	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	connected_components_t0.1	0.6517740722582039	0.6919526389725065	0.7531312682855295	0.9999999999999999	0.9120480767425023	0.9540011967652305	2553	1820	172	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	connected_components_t0.2	0.8526533870255832	0.8524984948826009	0.9029348986552144	1.0	0.9587171083878036	0.9789235048617225	1918	1236	99	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	connected_components_t0.3	0.9225000625746865	0.9211318482841662	0.9517058621648398	1.0	0.9780775817683308	0.9889173112148254	1713	1100	53	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	connected_components_t0.4	0.9609295175801587	0.9584587597832631	0.9756105338570338	1.0	0.9885514028298328	0.9942427451692347	1621	1053	31	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	connected_components_t0.5	0.9800590357355182	0.9783263094521373	0.9883056084229213	0.9999116247411549	0.994494249463651	0.9971955795340973	1570	1035	12	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	connected_components_t0.6	0.9929046636570362	0.9925747541641582	0.9956750185957568	0.9999116247411549	0.9979971211189639	0.9989534556398861	1547	1034	5	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	connected_components_t0.7	0.9948868653263743	0.9947822596829219	0.9967858782652532	0.9998163103596237	0.9986260395115658	0.9992208204733577	1542	1033	3	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	hdbscan_dist	0.7561120192159227	0.7878787878787878	0.8569102089899566	0.9925952300498059	0.9471476397907757	0.9693390232557172	1775	829	224	nt	0.9	0.206
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	hdbscan_tsne	0.5159156139130302	0.6413806943608268	0.6985587288623044	0.9773415190234973	0.9066167822518822	0.9406516296442506	1867	433	591	nt	0.9	13.546
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	hdbscan_umap	0.6902051880449528	0.9303632349989965	0.8059234005205764	0.9079944594872355	0.981798586678305	0.9434553469705267	641	28	32	nt	0.9	7.153
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	54634	panx	0.9642543633687072	0.9616388833099015	0.9780201601103409	0.9998131822098898	0.9898136100671356	0.9947882679477822	1602	1039	29	aa	0.95	718.0
